0.41288316	82.29419449	5396870.29292235	
0.41950436	61.41662088	5396891.16387476	
0.41861093	84.74334449	5396867.83804458	
0.42080895	753.79086444	5396198.78832661	
0.41304091	102.98779913	5396849.59915996	
0.42252186	336.63048492	5396615.94699322	
0.41861413	727.86502828	5396224.71635760	
0.41616026	53.15754870	5396899.42629105	
0.41791172	378.84631758	5396573.73577070	
0.42379633	212.68568437	5396739.89051930	
0.41741397	107.50144410	5396845.08114193	
0.41527591	67.15542615	5396885.42929793	
0.41277276	290.32240019	5396662.26482705	
0.41302112	453.27786052	5396499.30911836	
0.41307558	129.33907875	5396823.24784567	
0.42083335	350.08996224	5396602.48920442	
0.41663667	329.10359204	5396623.47977130	
0.41442440	339.04783849	5396613.53773710	
0.41996496	353.16714536	5396599.41288968	
0.41703229	189.25874548	5396763.32422223	
0.41778060	344.65183782	5396607.93038158	
0.41509589	426.26014934	5396526.32475477	
0.40949097	220.86375075	5396731.72675828	
0.41697312	382.13572762	5396570.44729926	
0.41679280	180.40248857	5396772.18071862	
0.42029249	398.78916044	5396553.79054707	
0.41228876	3531.76125501	5393420.82645622	
0.43903407	5375277.99623582	21674.56473011	
0.42251357	5381036.32719495	15916.25029148	
0.43099094	5370743.10926179	26209.45974727	
0.41310965	5376022.06165793	20930.52523242	
0.42272623	5359121.40340309	37831.17387068	
0.41554855	5391517.45099437	5435.13345708	
0.42073599	5360404.89845161	36547.68081240	
0.41492902	5380767.17656666	16185.40850432	
6.13353863	5376530.36557816	20416.50088322	
0.41424120	5390731.25900466	6221.32675414	
0.41661252	5370953.75234827	25998.83103922	
0.42094362	5385766.54851503	11186.03054134	
0.41602454	5374613.75780138	22338.82617408	
0.41718781	5389446.07781801	7506.50499418	
0.42068578	5360906.35564688	36046.22366735	
0.41697848	5391384.08901947	5568.49400205	
0.41390977	5394306.39435353	2646.19173669	
0.41405767	5365088.83586534	31863.75007699	
0.42025479	5360816.75536798	36135.82437723	
0.41611583	5394243.98289622	2708.60098794	
0.42543221	5375831.35975759	21121.21481020	
0.42100541	5391959.80194898	4992.77704561	
0.41289953	5394773.52974346	2179.05735701	
0.42386890	5354618.33338309	42334.24274801	
0.41967758	5385671.58931767	11280.99100475	
0.41391807	5378718.20734752	18234.37873441	
0.42275207	5392731.08270656	4221.49454137	
0.42330302	5386020.67437155	10931.90232544	
4.31639817	5386968.04924813	9980.63435370	
0.41757327	5367522.67876824	29429.90365849	
0.41491212	5385882.49697116	11070.08811672	
0.41724433	5361133.82530511	35818.75745056	
0.41318058	5356321.73485284	40630.85196658	
0.42291285	5365226.07654275	31726.50054440	
4.51980964	5377326.56075389	19621.91943647	
0.41755806	5356207.04364911	40745.53879283	
0.41927475	5322504.81502916	74447.76569609	
0.42303116	5385678.09027710	11274.48669173	
0.41577626	5379695.68004363	17256.90418012	
18.99192169	5384702.94840694	12231.05967137	
16.15689710	5384531.09242917	12405.75067373	
0.42558362	5337043.40819784	59909.16621854	
0.41693495	5378778.85046405	18173.73260100	
0.41586247	5331554.38714239	65398.19699514	
8.70965092	5309021.52789366	87922.76245542	
0.41607374	5384699.99424211	12252.58968415	
0.82896082	5363578.01594443	33374.15509475	
0.42216282	5378238.64803755	18713.92979963	
0.42340394	5386535.54637363	10417.03022242	
0.42147462	5380685.12959316	16267.44893222	
0.41299861	5376152.48499973	20800.10200167	
0.41941153	5380573.39483464	16379.18575383	
0.42300666	5374208.50165325	22744.07534009	
5.88876259	5366726.38976485	30220.72147256	
0.41655186	5359778.77654376	37173.80690438	
0.41268505	5387564.39981202	9388.18750294	
0.41868719	5380083.36369071	16869.21762210	
0.42023900	5361331.15859898	35621.42116202	
0.41631983	5385529.31552161	11423.26815856	
0.42490969	5364973.42365189	31979.15143842	
0.45255643	5365889.68184619	31062.86559737	
0.41689509	5361185.92558879	35766.65751612	
0.42941957	5374000.71900104	22951.85157939	
0.41539595	5378829.71104862	18122.87355542	
0.41459212	5381755.03867592	15197.54673196	
5.17137100	5345203.52141385	51744.30721515	
0.41243243	5382764.19849664	14188.38907094	
0.42087613	5343483.28517652	53469.29394735	
1.78890598	5384531.33080954	12419.88028448	
0.41974497	5385302.59254733	11649.98770771	
0.41438920	5366055.05971767	30897.52589313	
13.74772250	5339521.82712881	57417.42514869	
0.41800654	5367934.19287445	29018.38911901	
2.27865737	5358711.12941634	38239.59192628	
6.92843973	5369576.79311670	27369.27844357	
0.41519288	5386676.04251309	10276.54229403	
0.41345533	5386542.26646901	10410.32007567	
0.41715982	5373013.30193265	23939.28090753	
4.23590797	5368888.46570657	28060.29838546	
0.41713315	5379289.43325000	17663.14961685	
0.41542607	5357232.34529711	39720.23927682	
0.41910660	5383285.61280548	13666.96808792	
0.41359925	5387930.88333633	9021.70306442	
0.41153094	5371501.73757010	25450.85089896	
0.67958767	5351172.96548814	45779.35492418	
12.08212893	5373683.33928342	23257.57858764	
0.40795055	5362500.96468692	34451.62736253	
0.41241642	5390472.27850123	6480.30908235	
0.41359529	5388468.54772114	8484.03868357	
0.42484319	5364242.72135246	32709.85380435	
5396904.95554223	37.60793527	10.43652250	
5396295.38119411	337.22969739	320.38910850	
5396294.51189450	539.43497626	119.05312924	
5396861.89829040	90.68130497	0.42040463	
5396130.90800352	571.91867448	250.17332201	
5396843.42175417	109.13387197	0.44437386	
5396652.78780896	164.93095338	135.28123766	
5395734.78101696	908.09744342	310.12153962	
5395186.97867378	865.60099723	900.42032898	
5396744.13717627	55.83513009	153.02769365	
5396146.33224989	608.48451413	198.18323598	
5387659.39049801	2333.61300073	6959.99650126	
5396556.76136184	329.30012301	66.93851516	
5396327.51515060	519.10149341	106.38335599	
5395241.05905611	1375.10614610	336.83479779	
5393733.40205210	2537.68704500	681.91090290	
5396808.16938501	121.63752284	23.19309215	
5396711.87846256	138.83354404	102.28799340	
5394126.32960276	465.54799229	2361.12240495	
5395728.38923906	661.39575250	563.21500844	
5396760.49119495	6.82720922	185.68159584	
5395069.88226761	1787.74626279	95.37146959	
5396254.91012257	313.28630330	384.80357413	
5396773.15453265	151.00213031	28.84333705	
5394023.43964956	1518.71409853	1410.84625191	
5396085.09687125	523.46747958	344.43564916	
5396337.16034959	219.46684968	396.37280073	
5396007.11983961	879.68589243	66.19426795	
5396477.97045826	189.86528571	285.16425604	
5396754.79255294	138.64453112	59.56291594	
5396891.04760027	35.27816909	26.67423064	
5396937.25083232	6.46247889	9.28668879	
5396949.94950177	2.39862820	0.65187004	
5396725.60358626	178.48486314	48.91155060	
5389785.79806008	6855.24781086	311.95412906	
5396760.40319498	172.33116229	20.26564273	
5396233.32919543	564.32203888	155.34876569	
5396364.81512602	340.71385876	247.47101523	
5396854.39255098	30.48254775	68.12490128	
5396794.25624189	71.75896172	86.98479639	
5396089.69208135	536.90820392	326.39971473	
5396819.04058254	86.19190892	47.76750854	
5396784.06722421	61.09680715	107.83596864	
5396901.15218769	35.88993039	15.95788191	
5396911.13347012	9.85167835	32.01485153	
5394128.97900664	1212.25081264	1611.77018072	
5384941.20924604	2854.55306604	9157.23768792	
5395340.70507512	1219.73549183	392.55943305	
5396253.86876488	538.89759257	160.23364255	
5395807.58278907	543.28336997	602.13384097	
5396809.38940693	96.49914143	47.11145164	
5392151.82963338	4474.80150235	326.36886427	
5396500.40153516	274.42743753	178.17102731	
5396189.69432403	325.20565450	438.10002147	
5396902.92498122	30.25652496	19.81849382	
5396741.13658653	181.29179709	30.57161638	
5396930.76526331	21.71151595	0.52322073	
5396389.08719170	107.90034371	456.01246459	
5395657.24817628	995.94641044	299.80541328	
5396785.32178385	91.40257247	76.27564368	
5396081.94234045	253.63417852	617.42348103	
5396428.67576236	324.60924247	199.71499517	
5396833.15653464	74.43608416	45.40738120	
5395900.46362702	334.80426386	717.73210911	
5396734.71913875	133.04776425	85.23309700	
5396929.43575915	14.73553920	8.82870165	
5395567.32055566	1309.61501609	76.06442825	
5396616.25894489	301.73179149	35.00926362	
5396787.11002047	160.58751721	5.30246232	
5395919.73741006	312.03796642	721.22462351	
5396627.08391713	270.74328183	55.17280104	
5396793.79289429	124.72422786	34.48287785	
5395710.83029425	1109.82006380	132.34964195	
5395515.05910148	1369.09924050	68.84165801	
5396452.93660985	456.43206147	43.63132868	
5395949.83586321	401.46353197	601.70060482	
5396070.41461159	587.36822652	295.21716189	
5396840.45034349	88.82471560	23.72494091	
5395790.04355947	1082.92442827	80.03201227	
5396290.38800230	440.01561511	222.59638258	
5396942.41131164	6.87054256	3.71814580	
5396892.80731466	37.21307817	22.97960717	
5396603.02192589	334.32439149	15.65368262	
5396947.05960801	5.51203252	0.42835947	
5396871.58725071	53.35035076	28.06239852	
5395870.87993886	958.64574677	123.47431437	
5396512.86507803	88.73102649	351.40389548	
5396914.04596831	25.22440364	13.72962805	
5396040.33491057	901.48460351	11.18048593	
5396939.36069948	13.21991968	0.41938084	
